sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Utility 1;Utility 2;Disc. Util. 1;Disc. Util. 2;Perceived. Util. 1;Perceived. Util. 2;Profile 1;Profile 2
0.021;61;;60rounds;No;Yes;1;0.00000;0.00000;0.53173;0.55528;0.00000;KakeSobaSpearman@1864;SAGASpearman@1865;0.0;0.0;0.0;0.0;0.0;0.0;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.026;61;;60rounds;No;Yes;1;0.00000;0.00000;0.53173;0.55528;0.00000;AgentGG@1866;SAGASpearman@1867;0.0;0.0;0.0;0.0;0.0;0.0;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.015;23;;60rounds;Yes;Yes;2;0.62510;0.69098;0.00000;0.14304;1.31607;ConanParty@1868;AgentGG@1869;0.8515058997100864;0.9412469685849811;0.6250957491099193;0.6909752229848232;0.6296701428903418;0.5036018551375713;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.021;61;;60rounds;No;Yes;1;0.00000;0.00000;0.53173;0.55528;0.00000;SAGASpearman@1870;AgentGG@1871;0.0;0.0;0.0;0.0;0.0;0.0;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.026;61;;60rounds;No;Yes;1;0.00000;0.00000;0.53173;0.55528;0.00000;KakeSobaSpearman@1872;AgentGG@1873;0.0;0.0;0.0;0.0;0.0;0.0;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.024;61;;60rounds;Yes;Yes;2;0.35082;0.43042;0.00000;0.00000;0.78124;AgentGG@1874;KakeSobaSpearman@1875;1.0;0.8150795959148791;0.4304154636976689;0.3508228622262113;0.4304154636976689;0.3520506051769818;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.012;23;;60rounds;Yes;Yes;2;0.53251;0.73411;0.00000;0.24304;1.26662;ConanParty@1876;SAGASpearman@1877;0.7253868577343348;1.0;0.5325109801168925;0.7341061868423303;0.5351261642818598;0.7341061868423303;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.014;23;;60rounds;Yes;Yes;2;0.59835;0.73411;0.00000;0.00000;1.33246;SAGASpearman@1878;ConanParty@1879;1.0;0.8150795959148791;0.7341061868423303;0.5983549741300593;0.7341061868423303;0.4397871165414883;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.013;23;;60rounds;Yes;Yes;2;0.59835;0.73411;0.00000;0.00000;1.33246;KakeSobaSpearman@1880;ConanParty@1881;1.0;0.8150795959148791;0.7341061868423303;0.5983549741300593;0.7341061868423303;0.4397871165414883;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.013;23;;60rounds;Yes;Yes;2;0.59835;0.73411;0.00000;0.00000;1.33246;AgentGG@1882;ConanParty@1883;1.0;0.8150795959148791;0.7341061868423303;0.5983549741300593;0.7341061868423303;0.4397871165414883;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.017;23;;60rounds;Yes;Yes;2;0.53251;0.73411;0.00000;0.24304;1.26662;ConanParty@1884;KakeSobaSpearman@1885;0.7253868577343348;1.0;0.5325109801168925;0.7341061868423303;0.5351261642818598;0.7341061868423303;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.031;61;;60rounds;Yes;Yes;2;0.35082;0.43042;0.00000;0.00000;0.78124;SAGASpearman@1886;KakeSobaSpearman@1887;1.0;0.8150795959148791;0.4304154636976689;0.3508228622262113;0.4304154636976689;0.3457556882379056;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.023;61;;60rounds;No;Yes;1;0.00000;0.00000;0.53173;0.55528;0.00000;KakeSobaSpearman@1888;SAGASpearman@1889;0.0;0.0;0.0;0.0;0.0;0.0;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.025;61;;60rounds;No;Yes;1;0.00000;0.00000;0.53173;0.55528;0.00000;AgentGG@1890;SAGASpearman@1891;0.0;0.0;0.0;0.0;0.0;0.0;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.013;23;;60rounds;Yes;Yes;2;0.62510;0.69098;0.00000;0.14304;1.31607;ConanParty@1892;AgentGG@1893;0.8515058997100864;0.9412469685849811;0.6250957491099193;0.6909752229848232;0.6296701428903418;0.5036018551375713;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.023;61;;60rounds;No;Yes;1;0.00000;0.00000;0.53173;0.55528;0.00000;SAGASpearman@1894;AgentGG@1895;0.0;0.0;0.0;0.0;0.0;0.0;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.024;61;;60rounds;No;Yes;1;0.00000;0.00000;0.53173;0.55528;0.00000;KakeSobaSpearman@1896;AgentGG@1897;0.0;0.0;0.0;0.0;0.0;0.0;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.024;61;;60rounds;Yes;Yes;2;0.35082;0.43042;0.00000;0.00000;0.78124;AgentGG@1898;KakeSobaSpearman@1899;1.0;0.8150795959148791;0.4304154636976689;0.3508228622262113;0.4304154636976689;0.3609034030760535;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.014;23;;60rounds;Yes;Yes;2;0.53251;0.73411;0.00000;0.24304;1.26662;ConanParty@1900;SAGASpearman@1901;0.7253868577343348;1.0;0.5325109801168925;0.7341061868423303;0.5351261642818598;0.7341061868423303;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.014;23;;60rounds;Yes;Yes;2;0.59835;0.73411;0.00000;0.00000;1.33246;SAGASpearman@1902;ConanParty@1903;1.0;0.8150795959148791;0.7341061868423303;0.5983549741300593;0.7341061868423302;0.4397871165414883;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.014;23;;60rounds;Yes;Yes;2;0.59835;0.73411;0.00000;0.00000;1.33246;KakeSobaSpearman@1904;ConanParty@1905;1.0;0.8150795959148791;0.7341061868423303;0.5983549741300593;0.7341061868423303;0.4397871165414883;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.014;23;;60rounds;Yes;Yes;2;0.59835;0.73411;0.00000;0.00000;1.33246;AgentGG@1906;ConanParty@1907;1.0;0.8150795959148791;0.7341061868423303;0.5983549741300593;0.7341061868423303;0.4397871165414883;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.017;23;;60rounds;Yes;Yes;2;0.53251;0.73411;0.00000;0.24304;1.26662;ConanParty@1908;KakeSobaSpearman@1909;0.7253868577343348;1.0;0.5325109801168925;0.7341061868423303;0.5351261642818598;0.7341061868423303;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.029;61;;60rounds;Yes;Yes;2;0.22306;0.40514;0.13023;0.13023;0.62821;SAGASpearman@1910;KakeSobaSpearman@1911;0.9412798089323321;0.5182537374184544;0.4051413854308629;0.223064422704014;0.4046120910896134;0.22319405137181733;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.022;61;;60rounds;No;Yes;1;0.00000;0.00000;0.53173;0.55528;0.00000;KakeSobaSpearman@1912;SAGASpearman@1913;0.0;0.0;0.0;0.0;0.0;0.0;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.026;61;;60rounds;No;Yes;1;0.00000;0.00000;0.53173;0.55528;0.00000;AgentGG@1914;SAGASpearman@1915;0.0;0.0;0.0;0.0;0.0;0.0;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.014;23;;60rounds;Yes;Yes;2;0.62510;0.69098;0.00000;0.14304;1.31607;ConanParty@1916;AgentGG@1917;0.8515058997100864;0.9412469685849811;0.6250957491099193;0.6909752229848232;0.6296701428903418;0.5036018551375713;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.022;61;;60rounds;No;Yes;1;0.00000;0.00000;0.53173;0.55528;0.00000;SAGASpearman@1918;AgentGG@1919;0.0;0.0;0.0;0.0;0.0;0.0;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.024;61;;60rounds;No;Yes;1;0.00000;0.00000;0.53173;0.55528;0.00000;KakeSobaSpearman@1920;AgentGG@1921;0.0;0.0;0.0;0.0;0.0;0.0;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.024;61;;60rounds;Yes;Yes;2;0.35082;0.43042;0.00000;0.00000;0.78124;AgentGG@1922;KakeSobaSpearman@1923;1.0;0.8150795959148791;0.4304154636976689;0.3508228622262113;0.4304154636976689;0.3565361151708735;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.012;23;;60rounds;Yes;Yes;2;0.53251;0.73411;0.00000;0.24304;1.26662;ConanParty@1924;SAGASpearman@1925;0.7253868577343348;1.0;0.5325109801168925;0.7341061868423303;0.5351261642818598;0.7341061868423303;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.015;23;;60rounds;Yes;Yes;2;0.59835;0.73411;0.00000;0.00000;1.33246;SAGASpearman@1926;ConanParty@1927;1.0;0.8150795959148791;0.7341061868423303;0.5983549741300593;0.7341061868423303;0.4397871165414883;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.014;23;;60rounds;Yes;Yes;2;0.59835;0.73411;0.00000;0.00000;1.33246;KakeSobaSpearman@1928;ConanParty@1929;1.0;0.8150795959148791;0.7341061868423303;0.5983549741300593;0.7341061868423303;0.4397871165414883;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.017;28;;60rounds;Yes;Yes;2;0.55776;0.68430;0.00000;0.00000;1.24207;AgentGG@1930;ConanParty@1931;1.0;0.8150795959148791;0.684304726525835;0.5577628199793194;0.684304726525835;0.40995214031501637;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.014;23;;60rounds;Yes;Yes;2;0.53251;0.73411;0.00000;0.24304;1.26662;ConanParty@1932;KakeSobaSpearman@1933;0.7253868577343348;1.0;0.5325109801168925;0.7341061868423303;0.5351261642818598;0.7341061868423303;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.023;61;;60rounds;Yes;Yes;2;0.35082;0.43042;0.00000;0.00000;0.78124;SAGASpearman@1934;KakeSobaSpearman@1935;1.0;0.8150795959148791;0.4304154636976689;0.3508228622262113;0.4304154636976689;0.35506953600413194;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.029;61;;60rounds;No;Yes;1;0.00000;0.00000;0.53173;0.55528;0.00000;KakeSobaSpearman@1936;SAGASpearman@1937;0.0;0.0;0.0;0.0;0.0;0.0;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.026;61;;60rounds;No;Yes;1;0.00000;0.00000;0.53173;0.55528;0.00000;AgentGG@1938;SAGASpearman@1939;0.0;0.0;0.0;0.0;0.0;0.0;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.014;23;;60rounds;Yes;Yes;2;0.62510;0.69098;0.00000;0.14304;1.31607;ConanParty@1940;AgentGG@1941;0.8515058997100864;0.9412469685849811;0.6250957491099193;0.6909752229848232;0.6296701428903418;0.5036018551375713;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.021;61;;60rounds;No;Yes;1;0.00000;0.00000;0.53173;0.55528;0.00000;SAGASpearman@1942;AgentGG@1943;0.0;0.0;0.0;0.0;0.0;0.0;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.025;61;;60rounds;No;Yes;1;0.00000;0.00000;0.53173;0.55528;0.00000;KakeSobaSpearman@1944;AgentGG@1945;0.0;0.0;0.0;0.0;0.0;0.0;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.027;61;;60rounds;Yes;Yes;2;0.35082;0.43042;0.00000;0.00000;0.78124;AgentGG@1946;KakeSobaSpearman@1947;1.0;0.8150795959148791;0.4304154636976689;0.3508228622262113;0.4304154636976689;0.3521018470779595;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.013;23;;60rounds;Yes;Yes;2;0.53251;0.73411;0.00000;0.24304;1.26662;ConanParty@1948;SAGASpearman@1949;0.7253868577343348;1.0;0.5325109801168925;0.7341061868423303;0.5351261642818598;0.7341061868423303;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.016;23;;60rounds;Yes;Yes;2;0.59835;0.73411;0.00000;0.00000;1.33246;SAGASpearman@1950;ConanParty@1951;1.0;0.8150795959148791;0.7341061868423303;0.5983549741300593;0.7341061868423302;0.4397871165414883;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.013;23;;60rounds;Yes;Yes;2;0.59835;0.73411;0.00000;0.00000;1.33246;KakeSobaSpearman@1952;ConanParty@1953;1.0;0.8150795959148791;0.7341061868423303;0.5983549741300593;0.7341061868423303;0.4397871165414883;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.014;23;;60rounds;Yes;Yes;2;0.59835;0.73411;0.00000;0.00000;1.33246;AgentGG@1954;ConanParty@1955;1.0;0.8150795959148791;0.7341061868423303;0.5983549741300593;0.7341061868423303;0.4397871165414883;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.014;23;;60rounds;Yes;Yes;2;0.53251;0.73411;0.00000;0.24304;1.26662;ConanParty@1956;KakeSobaSpearman@1957;0.7253868577343348;1.0;0.5325109801168925;0.7341061868423303;0.5351261642818598;0.7341061868423303;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.027;61;;60rounds;Yes;Yes;2;0.35082;0.43042;0.00000;0.00000;0.78124;SAGASpearman@1958;KakeSobaSpearman@1959;1.0;0.8150795959148791;0.4304154636976689;0.3508228622262113;0.43041546369766887;0.35093058830211565;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.024;61;;60rounds;No;Yes;1;0.00000;0.00000;0.53173;0.55528;0.00000;KakeSobaSpearman@1960;SAGASpearman@1961;0.0;0.0;0.0;0.0;0.0;0.0;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.025;61;;60rounds;No;Yes;1;0.00000;0.00000;0.53173;0.55528;0.00000;AgentGG@1962;SAGASpearman@1963;0.0;0.0;0.0;0.0;0.0;0.0;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.014;23;;60rounds;Yes;Yes;2;0.53251;0.73411;0.00000;0.24304;1.26662;ConanParty@1964;AgentGG@1965;0.7253868577343348;1.0;0.5325109801168925;0.7341061868423303;0.5351261642818598;0.7341061868423303;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.021;61;;60rounds;No;Yes;1;0.00000;0.00000;0.53173;0.55528;0.00000;SAGASpearman@1966;AgentGG@1967;0.0;0.0;0.0;0.0;0.0;0.0;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.026;61;;60rounds;No;Yes;1;0.00000;0.00000;0.53173;0.55528;0.00000;KakeSobaSpearman@1968;AgentGG@1969;0.0;0.0;0.0;0.0;0.0;0.0;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.024;61;;60rounds;Yes;Yes;2;0.35082;0.43042;0.00000;0.00000;0.78124;AgentGG@1970;KakeSobaSpearman@1971;1.0;0.8150795959148791;0.4304154636976689;0.3508228622262113;0.4304154636976689;0.366615649494905;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.013;23;;60rounds;Yes;Yes;2;0.53251;0.73411;0.00000;0.24304;1.26662;ConanParty@1972;SAGASpearman@1973;0.7253868577343348;1.0;0.5325109801168925;0.7341061868423303;0.5351261642818598;0.7341061868423303;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.013;23;;60rounds;Yes;Yes;2;0.59835;0.73411;0.00000;0.00000;1.33246;SAGASpearman@1974;ConanParty@1975;1.0;0.8150795959148791;0.7341061868423303;0.5983549741300593;0.7341061868423303;0.4397871165414883;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.014;23;;60rounds;Yes;Yes;2;0.59835;0.73411;0.00000;0.00000;1.33246;KakeSobaSpearman@1976;ConanParty@1977;1.0;0.8150795959148791;0.7341061868423303;0.5983549741300593;0.7341061868423303;0.4397871165414883;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.014;23;;60rounds;Yes;Yes;2;0.59835;0.73411;0.00000;0.00000;1.33246;AgentGG@1978;ConanParty@1979;1.0;0.8150795959148791;0.7341061868423303;0.5983549741300593;0.7341061868423303;0.4397871165414883;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.013;23;;60rounds;Yes;Yes;2;0.53251;0.73411;0.00000;0.24304;1.26662;ConanParty@1980;KakeSobaSpearman@1981;0.7253868577343348;1.0;0.5325109801168925;0.7341061868423303;0.5351261642818598;0.7341061868423303;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.022;61;;60rounds;Yes;Yes;2;0.22306;0.40514;0.13023;0.13023;0.62821;SAGASpearman@1982;KakeSobaSpearman@1983;0.9412798089323321;0.5182537374184544;0.4051413854308629;0.223064422704014;0.40554951106259585;0.22596339829904497;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.034;61;;60rounds;No;Yes;1;0.00000;0.00000;0.53173;0.55528;0.00000;KakeSobaSpearman@1984;SAGASpearman@1985;0.0;0.0;0.0;0.0;0.0;0.0;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.027;61;;60rounds;No;Yes;1;0.00000;0.00000;0.53173;0.55528;0.00000;AgentGG@1986;SAGASpearman@1987;0.0;0.0;0.0;0.0;0.0;0.0;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.013;23;;60rounds;Yes;Yes;2;0.62510;0.69098;0.00000;0.14304;1.31607;ConanParty@1988;AgentGG@1989;0.8515058997100864;0.9412469685849811;0.6250957491099193;0.6909752229848232;0.6296701428903418;0.5036018551375713;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.022;61;;60rounds;No;Yes;1;0.00000;0.00000;0.53173;0.55528;0.00000;SAGASpearman@1990;AgentGG@1991;0.0;0.0;0.0;0.0;0.0;0.0;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.024;61;;60rounds;No;Yes;1;0.00000;0.00000;0.53173;0.55528;0.00000;KakeSobaSpearman@1992;AgentGG@1993;0.0;0.0;0.0;0.0;0.0;0.0;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.025;61;;60rounds;Yes;Yes;2;0.35082;0.43042;0.00000;0.00000;0.78124;AgentGG@1994;KakeSobaSpearman@1995;1.0;0.8150795959148791;0.4304154636976689;0.3508228622262113;0.4304154636976689;0.3519973676072603;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.013;23;;60rounds;Yes;Yes;2;0.53251;0.73411;0.00000;0.24304;1.26662;ConanParty@1996;SAGASpearman@1997;0.7253868577343348;1.0;0.5325109801168925;0.7341061868423303;0.5351261642818598;0.7341061868423303;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.013;23;;60rounds;Yes;Yes;2;0.59835;0.73411;0.00000;0.00000;1.33246;SAGASpearman@1998;ConanParty@1999;1.0;0.8150795959148791;0.7341061868423303;0.5983549741300593;0.7341061868423303;0.4397871165414883;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.013;23;;60rounds;Yes;Yes;2;0.59835;0.73411;0.00000;0.00000;1.33246;KakeSobaSpearman@2000;ConanParty@2001;1.0;0.8150795959148791;0.7341061868423303;0.5983549741300593;0.7341061868423303;0.4397871165414883;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.013;23;;60rounds;Yes;Yes;2;0.59835;0.73411;0.00000;0.00000;1.33246;AgentGG@2002;ConanParty@2003;1.0;0.8150795959148791;0.7341061868423303;0.5983549741300593;0.7341061868423303;0.4397871165414883;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.016;23;;60rounds;Yes;Yes;2;0.53251;0.73411;0.00000;0.24304;1.26662;ConanParty@2004;KakeSobaSpearman@2005;0.7253868577343348;1.0;0.5325109801168925;0.7341061868423303;0.5351261642818598;0.7341061868423303;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.028;61;;60rounds;Yes;Yes;2;0.22306;0.40514;0.13023;0.13023;0.62821;SAGASpearman@2006;KakeSobaSpearman@2007;0.9412798089323321;0.5182537374184544;0.4051413854308629;0.223064422704014;0.4065764095389379;0.21804036789815584;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.023;61;;60rounds;No;Yes;1;0.00000;0.00000;0.53173;0.55528;0.00000;KakeSobaSpearman@2008;SAGASpearman@2009;0.0;0.0;0.0;0.0;0.0;0.0;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.025;61;;60rounds;No;Yes;1;0.00000;0.00000;0.53173;0.55528;0.00000;AgentGG@2010;SAGASpearman@2011;0.0;0.0;0.0;0.0;0.0;0.0;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.013;23;;60rounds;Yes;Yes;2;0.53251;0.73411;0.00000;0.24304;1.26662;ConanParty@2012;AgentGG@2013;0.7253868577343348;1.0;0.5325109801168925;0.7341061868423303;0.5351261642818598;0.7341061868423303;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.021;61;;60rounds;No;Yes;1;0.00000;0.00000;0.53173;0.55528;0.00000;SAGASpearman@2014;AgentGG@2015;0.0;0.0;0.0;0.0;0.0;0.0;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.025;61;;60rounds;No;Yes;1;0.00000;0.00000;0.53173;0.55528;0.00000;KakeSobaSpearman@2016;AgentGG@2017;0.0;0.0;0.0;0.0;0.0;0.0;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.024;61;;60rounds;Yes;Yes;2;0.35082;0.43042;0.00000;0.00000;0.78124;AgentGG@2018;KakeSobaSpearman@2019;1.0;0.8150795959148791;0.4304154636976689;0.3508228622262113;0.4304154636976689;0.35129884291261876;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.013;23;;60rounds;Yes;Yes;2;0.53251;0.73411;0.00000;0.24304;1.26662;ConanParty@2020;SAGASpearman@2021;0.7253868577343348;1.0;0.5325109801168925;0.7341061868423303;0.5351261642818598;0.7341061868423303;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.013;23;;60rounds;Yes;Yes;2;0.59835;0.73411;0.00000;0.00000;1.33246;SAGASpearman@2022;ConanParty@2023;1.0;0.8150795959148791;0.7341061868423303;0.5983549741300593;0.7341061868423303;0.4397871165414883;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.014;23;;60rounds;Yes;Yes;2;0.59835;0.73411;0.00000;0.00000;1.33246;KakeSobaSpearman@2024;ConanParty@2025;1.0;0.8150795959148791;0.7341061868423303;0.5983549741300593;0.7341061868423303;0.4397871165414883;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.014;23;;60rounds;Yes;Yes;2;0.59835;0.73411;0.00000;0.00000;1.33246;AgentGG@2026;ConanParty@2027;1.0;0.8150795959148791;0.7341061868423303;0.5983549741300593;0.7341061868423303;0.4397871165414883;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.013;23;;60rounds;Yes;Yes;2;0.53251;0.73411;0.00000;0.24304;1.26662;ConanParty@2028;KakeSobaSpearman@2029;0.7253868577343348;1.0;0.5325109801168925;0.7341061868423303;0.5351261642818598;0.7341061868423303;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.023;61;;60rounds;Yes;Yes;2;0.35082;0.43042;0.00000;0.00000;0.78124;SAGASpearman@2030;KakeSobaSpearman@2031;1.0;0.8150795959148791;0.4304154636976689;0.3508228622262113;0.4304154636976689;0.34802424977532165;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.023;61;;60rounds;No;Yes;1;0.00000;0.00000;0.53173;0.55528;0.00000;KakeSobaSpearman@2032;SAGASpearman@2033;0.0;0.0;0.0;0.0;0.0;0.0;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.031;61;;60rounds;No;Yes;1;0.00000;0.00000;0.53173;0.55528;0.00000;AgentGG@2034;SAGASpearman@2035;0.0;0.0;0.0;0.0;0.0;0.0;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.013;23;;60rounds;Yes;Yes;2;0.62510;0.69098;0.00000;0.14304;1.31607;ConanParty@2036;AgentGG@2037;0.8515058997100864;0.9412469685849811;0.6250957491099193;0.6909752229848232;0.6296701428903418;0.5036018551375713;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.022;61;;60rounds;No;Yes;1;0.00000;0.00000;0.53173;0.55528;0.00000;SAGASpearman@2038;AgentGG@2039;0.0;0.0;0.0;0.0;0.0;0.0;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.024;61;;60rounds;No;Yes;1;0.00000;0.00000;0.53173;0.55528;0.00000;KakeSobaSpearman@2040;AgentGG@2041;0.0;0.0;0.0;0.0;0.0;0.0;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.023;61;;60rounds;Yes;Yes;2;0.35082;0.43042;0.00000;0.00000;0.78124;AgentGG@2042;KakeSobaSpearman@2043;1.0;0.8150795959148791;0.4304154636976689;0.3508228622262113;0.4304154636976689;0.3573821272192225;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.016;23;;60rounds;Yes;Yes;2;0.53251;0.73411;0.00000;0.24304;1.26662;ConanParty@2044;SAGASpearman@2045;0.7253868577343348;1.0;0.5325109801168925;0.7341061868423303;0.5351261642818598;0.7341061868423303;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.013;23;;60rounds;Yes;Yes;2;0.59835;0.73411;0.00000;0.00000;1.33246;SAGASpearman@2046;ConanParty@2047;1.0;0.8150795959148791;0.7341061868423303;0.5983549741300593;0.7341061868423303;0.4397871165414883;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.014;23;;60rounds;Yes;Yes;2;0.59835;0.73411;0.00000;0.00000;1.33246;KakeSobaSpearman@2048;ConanParty@2049;1.0;0.8150795959148791;0.7341061868423303;0.5983549741300593;0.7341061868423303;0.4397871165414883;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.018;32;;60rounds;Yes;Yes;2;0.52728;0.64691;0.00000;0.00000;1.17419;AgentGG@2050;ConanParty@2051;1.0;0.8150795959148791;0.6469073181018007;0.5272809554327939;0.6469073181018007;0.3875481629181295;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.013;23;;60rounds;Yes;Yes;2;0.53251;0.73411;0.00000;0.24304;1.26662;ConanParty@2052;KakeSobaSpearman@2053;0.7253868577343348;1.0;0.5325109801168925;0.7341061868423303;0.5351261642818598;0.7341061868423303;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.023;61;;60rounds;Yes;Yes;2;0.35082;0.43042;0.00000;0.00000;0.78124;SAGASpearman@2054;KakeSobaSpearman@2055;1.0;0.8150795959148791;0.4304154636976689;0.3508228622262113;0.4304154636976689;0.34480323713392325;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
0.023;61;;60rounds;No;Yes;1;0.00000;0.00000;0.53173;0.55528;0.00000;KakeSobaSpearman@2056;SAGASpearman@2057;0.0;0.0;0.0;0.0;0.0;0.0;laptop_buyer_utility_u20.xml;laptop_seller_utility_u20.xml
