sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Utility 1;Utility 2;Disc. Util. 1;Disc. Util. 2;Perceived. Util. 1;Perceived. Util. 2;Profile 1;Profile 2
;2;Session genius.core.session.Session@7d418cda failed: Failed to execute protocol: Execution failed of ConanParty@361:java.lang.NullPointerException: null:[/Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/KakeSobaSpearman.class, /Users/joe/Projects/CONAN/out/production/CONAN/CONAN/ConanParty.class];60rounds;No;;0;;;;;;KakeSobaSpearman;ConanParty;0.0;0.0;0.0;0.0;;;laptop_seller_utility;Smart_Energy_Grid_util3
;2;Session genius.core.session.Session@4888e04e failed: Failed to execute protocol: Execution failed of ConanParty@363:java.lang.NullPointerException: null:[/Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/SAGASpearman.class, /Users/joe/Projects/CONAN/out/production/CONAN/CONAN/ConanParty.class];60rounds;No;;0;;;;;;SAGASpearman;ConanParty;0.0;0.0;0.0;0.0;;;laptop_seller_utility;Smart_Energy_Grid_util3
;2;Session genius.core.session.Session@62c8bb41 failed: Failed to execute protocol: Execution failed of ConanParty@365:java.lang.NullPointerException: null:[/Users/joe/Projects/CONAN/out/production/CONAN/CONAN/ConanParty.class, /Users/joe/Projects/CONAN/out/production/CONAN/CONAN/ConanParty.class];60rounds;No;;0;;;;;;ConanParty;ConanParty;0.0;0.0;0.0;0.0;;;laptop_seller_utility;Smart_Energy_Grid_util3
;61;Session genius.core.session.Session@4eb800a9 failed: Failed to execute protocol: domain does not match the negotiation domain:[/Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/KakeSobaSpearman.class, /Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/KakeSobaSpearman.class];60rounds;No;;0;;;;;;KakeSobaSpearman;KakeSobaSpearman;0.0;0.0;0.0;0.0;;;laptop_seller_utility;Smart_Energy_Grid_util2
;2;Session genius.core.session.Session@c149bed failed: Failed to execute protocol: Execution failed of KakeSobaSpearman@369:java.lang.NullPointerException: null:[/Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/SAGASpearman.class, /Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/KakeSobaSpearman.class];60rounds;No;;0;;;;;;SAGASpearman;KakeSobaSpearman;0.0;0.0;0.0;0.0;;;laptop_seller_utility;Smart_Energy_Grid_util2
;3;Session genius.core.session.Session@1f82249e failed: Failed to execute protocol: Execution failed of ConanParty@370:java.lang.NullPointerException: null:[/Users/joe/Projects/CONAN/out/production/CONAN/CONAN/ConanParty.class, /Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/KakeSobaSpearman.class];60rounds;No;;0;;;;;;ConanParty;KakeSobaSpearman;0.0;0.0;0.0;0.0;;;laptop_seller_utility;Smart_Energy_Grid_util2
;2;Session genius.core.session.Session@5bc8dc4d failed: Failed to execute protocol: Execution failed of KakeSobaSpearman@372:java.lang.NullPointerException: null:[/Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/KakeSobaSpearman.class, /Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/SAGASpearman.class];60rounds;No;;0;;;;;;KakeSobaSpearman;SAGASpearman;0.0;0.0;0.0;0.0;;;laptop_seller_utility;Smart_Energy_Grid_util2
;2;Session genius.core.session.Session@7a3e695d failed: Failed to execute protocol: Execution failed of SAGASpearman@374:java.lang.NullPointerException: null:[/Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/SAGASpearman.class, /Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/SAGASpearman.class];60rounds;No;;0;;;;;;SAGASpearman;SAGASpearman;0.0;0.0;0.0;0.0;;;laptop_seller_utility;Smart_Energy_Grid_util2
;2;Session genius.core.session.Session@70c13ab4 failed: Failed to execute protocol: Execution failed of ConanParty@376:java.lang.NullPointerException: null:[/Users/joe/Projects/CONAN/out/production/CONAN/CONAN/ConanParty.class, /Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/SAGASpearman.class];60rounds;No;;0;;;;;;ConanParty;SAGASpearman;0.0;0.0;0.0;0.0;;;laptop_seller_utility;Smart_Energy_Grid_util2
;2;Session genius.core.session.Session@71390be4 failed: Failed to execute protocol: Execution failed of ConanParty@379:java.lang.NullPointerException: null:[/Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/KakeSobaSpearman.class, /Users/joe/Projects/CONAN/out/production/CONAN/CONAN/ConanParty.class];60rounds;No;;0;;;;;;KakeSobaSpearman;ConanParty;0.0;0.0;0.0;0.0;;;laptop_seller_utility;Smart_Energy_Grid_util2
;2;Session genius.core.session.Session@1122f63d failed: Failed to execute protocol: Execution failed of ConanParty@381:java.lang.NullPointerException: null:[/Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/SAGASpearman.class, /Users/joe/Projects/CONAN/out/production/CONAN/CONAN/ConanParty.class];60rounds;No;;0;;;;;;SAGASpearman;ConanParty;0.0;0.0;0.0;0.0;;;laptop_seller_utility;Smart_Energy_Grid_util2
;2;Session genius.core.session.Session@743092d6 failed: Failed to execute protocol: Execution failed of ConanParty@383:java.lang.NullPointerException: null:[/Users/joe/Projects/CONAN/out/production/CONAN/CONAN/ConanParty.class, /Users/joe/Projects/CONAN/out/production/CONAN/CONAN/ConanParty.class];60rounds;No;;0;;;;;;ConanParty;ConanParty;0.0;0.0;0.0;0.0;;;laptop_seller_utility;Smart_Energy_Grid_util2
;61;Session genius.core.session.Session@617933b9 failed: Failed to execute protocol: domain does not match the negotiation domain:[/Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/KakeSobaSpearman.class, /Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/KakeSobaSpearman.class];60rounds;No;;0;;;;;;KakeSobaSpearman;KakeSobaSpearman;0.0;0.0;0.0;0.0;;;laptop_buyer_utility;IntegerDomain-prof2
;2;Session genius.core.session.Session@65098edb failed: Failed to execute protocol: Execution failed of KakeSobaSpearman@387:java.lang.NullPointerException: null:[/Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/SAGASpearman.class, /Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/KakeSobaSpearman.class];60rounds;No;;0;;;;;;SAGASpearman;KakeSobaSpearman;0.0;0.0;0.0;0.0;;;laptop_buyer_utility;IntegerDomain-prof2
;3;Session genius.core.session.Session@36e497a9 failed: Failed to execute protocol: Execution failed of ConanParty@388:java.lang.ClassCastException: genius.core.issue.ValueInteger cannot be cast to genius.core.issue.ValueDiscrete: genius.core.issue.ValueInteger cannot be cast to genius.core.issue.ValueDiscrete:[/Users/joe/Projects/CONAN/out/production/CONAN/CONAN/ConanParty.class, /Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/KakeSobaSpearman.class];60rounds;No;;0;;;;;;ConanParty;KakeSobaSpearman;0.0;0.0;0.0;0.0;;;laptop_buyer_utility;IntegerDomain-prof2
;2;Session genius.core.session.Session@3533c16e failed: Failed to execute protocol: Execution failed of KakeSobaSpearman@390:java.lang.NullPointerException: null:[/Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/KakeSobaSpearman.class, /Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/SAGASpearman.class];60rounds;No;;0;;;;;;KakeSobaSpearman;SAGASpearman;0.0;0.0;0.0;0.0;;;laptop_buyer_utility;IntegerDomain-prof2
;2;Session genius.core.session.Session@2dab7398 failed: Failed to execute protocol: Execution failed of SAGASpearman@392:java.lang.NullPointerException: null:[/Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/SAGASpearman.class, /Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/SAGASpearman.class];60rounds;No;;0;;;;;;SAGASpearman;SAGASpearman;0.0;0.0;0.0;0.0;;;laptop_buyer_utility;IntegerDomain-prof2
;2;Session genius.core.session.Session@707aa6de failed: Failed to execute protocol: Execution failed of ConanParty@394:java.lang.NullPointerException: null:[/Users/joe/Projects/CONAN/out/production/CONAN/CONAN/ConanParty.class, /Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/SAGASpearman.class];60rounds;No;;0;;;;;;ConanParty;SAGASpearman;0.0;0.0;0.0;0.0;;;laptop_buyer_utility;IntegerDomain-prof2
;2;Session genius.core.session.Session@656e8696 failed: Failed to execute protocol: Execution failed of ConanParty@397:java.lang.ClassCastException: genius.core.issue.ValueDiscrete cannot be cast to genius.core.issue.ValueInteger: genius.core.issue.ValueDiscrete cannot be cast to genius.core.issue.ValueInteger:[/Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/KakeSobaSpearman.class, /Users/joe/Projects/CONAN/out/production/CONAN/CONAN/ConanParty.class];60rounds;No;;0;;;;;;KakeSobaSpearman;ConanParty;0.0;0.0;0.0;0.0;;;laptop_buyer_utility;IntegerDomain-prof2
;2;Session genius.core.session.Session@34373761 failed: Failed to execute protocol: Execution failed of ConanParty@399:java.lang.ClassCastException: genius.core.issue.ValueDiscrete cannot be cast to genius.core.issue.ValueInteger: genius.core.issue.ValueDiscrete cannot be cast to genius.core.issue.ValueInteger:[/Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/SAGASpearman.class, /Users/joe/Projects/CONAN/out/production/CONAN/CONAN/ConanParty.class];60rounds;No;;0;;;;;;SAGASpearman;ConanParty;0.0;0.0;0.0;0.0;;;laptop_buyer_utility;IntegerDomain-prof2
;2;Session genius.core.session.Session@67fd19c6 failed: Failed to execute protocol: Execution failed of ConanParty@401:java.lang.ClassCastException: genius.core.issue.ValueDiscrete cannot be cast to genius.core.issue.ValueInteger: genius.core.issue.ValueDiscrete cannot be cast to genius.core.issue.ValueInteger:[/Users/joe/Projects/CONAN/out/production/CONAN/CONAN/ConanParty.class, /Users/joe/Projects/CONAN/out/production/CONAN/CONAN/ConanParty.class];60rounds;No;;0;;;;;;ConanParty;ConanParty;0.0;0.0;0.0;0.0;;;laptop_buyer_utility;IntegerDomain-prof2
;61;Session genius.core.session.Session@667e1e27 failed: Failed to execute protocol: domain does not match the negotiation domain:[/Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/KakeSobaSpearman.class, /Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/KakeSobaSpearman.class];60rounds;No;;0;;;;;;KakeSobaSpearman;KakeSobaSpearman;0.0;0.0;0.0;0.0;;;laptop_buyer_utility;IntegerDomain-prof1
;2;Session genius.core.session.Session@252cbd04 failed: Failed to execute protocol: Execution failed of KakeSobaSpearman@405:java.lang.NullPointerException: null:[/Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/SAGASpearman.class, /Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/KakeSobaSpearman.class];60rounds;No;;0;;;;;;SAGASpearman;KakeSobaSpearman;0.0;0.0;0.0;0.0;;;laptop_buyer_utility;IntegerDomain-prof1
;3;Session genius.core.session.Session@3a1a6d8a failed: Failed to execute protocol: Execution failed of ConanParty@406:java.lang.ClassCastException: genius.core.issue.ValueInteger cannot be cast to genius.core.issue.ValueDiscrete: genius.core.issue.ValueInteger cannot be cast to genius.core.issue.ValueDiscrete:[/Users/joe/Projects/CONAN/out/production/CONAN/CONAN/ConanParty.class, /Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/KakeSobaSpearman.class];60rounds;No;;0;;;;;;ConanParty;KakeSobaSpearman;0.0;0.0;0.0;0.0;;;laptop_buyer_utility;IntegerDomain-prof1
;2;Session genius.core.session.Session@5ee34558 failed: Failed to execute protocol: Execution failed of KakeSobaSpearman@408:java.lang.NullPointerException: null:[/Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/KakeSobaSpearman.class, /Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/SAGASpearman.class];60rounds;No;;0;;;;;;KakeSobaSpearman;SAGASpearman;0.0;0.0;0.0;0.0;;;laptop_buyer_utility;IntegerDomain-prof1
;2;Session genius.core.session.Session@71ee7716 failed: Failed to execute protocol: Execution failed of SAGASpearman@410:java.lang.NullPointerException: null:[/Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/SAGASpearman.class, /Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/SAGASpearman.class];60rounds;No;;0;;;;;;SAGASpearman;SAGASpearman;0.0;0.0;0.0;0.0;;;laptop_buyer_utility;IntegerDomain-prof1
;2;Session genius.core.session.Session@431269db failed: Failed to execute protocol: Execution failed of ConanParty@412:java.lang.NullPointerException: null:[/Users/joe/Projects/CONAN/out/production/CONAN/CONAN/ConanParty.class, /Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/SAGASpearman.class];60rounds;No;;0;;;;;;ConanParty;SAGASpearman;0.0;0.0;0.0;0.0;;;laptop_buyer_utility;IntegerDomain-prof1
;2;Session genius.core.session.Session@75d938 failed: Failed to execute protocol: Execution failed of ConanParty@415:java.lang.ClassCastException: genius.core.issue.ValueDiscrete cannot be cast to genius.core.issue.ValueInteger: genius.core.issue.ValueDiscrete cannot be cast to genius.core.issue.ValueInteger:[/Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/KakeSobaSpearman.class, /Users/joe/Projects/CONAN/out/production/CONAN/CONAN/ConanParty.class];60rounds;No;;0;;;;;;KakeSobaSpearman;ConanParty;0.0;0.0;0.0;0.0;;;laptop_buyer_utility;IntegerDomain-prof1
;2;Session genius.core.session.Session@7ab9c9c8 failed: Failed to execute protocol: Execution failed of ConanParty@417:java.lang.ClassCastException: genius.core.issue.ValueDiscrete cannot be cast to genius.core.issue.ValueInteger: genius.core.issue.ValueDiscrete cannot be cast to genius.core.issue.ValueInteger:[/Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/SAGASpearman.class, /Users/joe/Projects/CONAN/out/production/CONAN/CONAN/ConanParty.class];60rounds;No;;0;;;;;;SAGASpearman;ConanParty;0.0;0.0;0.0;0.0;;;laptop_buyer_utility;IntegerDomain-prof1
;2;Session genius.core.session.Session@3d0fea96 failed: Failed to execute protocol: Execution failed of ConanParty@419:java.lang.ClassCastException: genius.core.issue.ValueDiscrete cannot be cast to genius.core.issue.ValueInteger: genius.core.issue.ValueDiscrete cannot be cast to genius.core.issue.ValueInteger:[/Users/joe/Projects/CONAN/out/production/CONAN/CONAN/ConanParty.class, /Users/joe/Projects/CONAN/out/production/CONAN/CONAN/ConanParty.class];60rounds;No;;0;;;;;;ConanParty;ConanParty;0.0;0.0;0.0;0.0;;;laptop_buyer_utility;IntegerDomain-prof1
;61;Session genius.core.session.Session@2f1561 failed: Failed to execute protocol: domain does not match the negotiation domain:[/Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/KakeSobaSpearman.class, /Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/KakeSobaSpearman.class];60rounds;No;;0;;;;;;KakeSobaSpearman;KakeSobaSpearman;0.0;0.0;0.0;0.0;;;laptop_buyer_utility;KillerRobot_util2
;2;Session genius.core.session.Session@4e9140f failed: Failed to execute protocol: Execution failed of KakeSobaSpearman@423:java.lang.NullPointerException: null:[/Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/SAGASpearman.class, /Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/KakeSobaSpearman.class];60rounds;No;;0;;;;;;SAGASpearman;KakeSobaSpearman;0.0;0.0;0.0;0.0;;;laptop_buyer_utility;KillerRobot_util2
;3;Session genius.core.session.Session@46f52dd5 failed: Failed to execute protocol: Execution failed of ConanParty@424:java.lang.NullPointerException: null:[/Users/joe/Projects/CONAN/out/production/CONAN/CONAN/ConanParty.class, /Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/KakeSobaSpearman.class];60rounds;No;;0;;;;;;ConanParty;KakeSobaSpearman;0.0;0.0;0.0;0.0;;;laptop_buyer_utility;KillerRobot_util2
;2;Session genius.core.session.Session@72aa10ab failed: Failed to execute protocol: Execution failed of KakeSobaSpearman@426:java.lang.NullPointerException: null:[/Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/KakeSobaSpearman.class, /Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/SAGASpearman.class];60rounds;No;;0;;;;;;KakeSobaSpearman;SAGASpearman;0.0;0.0;0.0;0.0;;;laptop_buyer_utility;KillerRobot_util2
;2;Session genius.core.session.Session@1d4677d2 failed: Failed to execute protocol: Execution failed of SAGASpearman@428:java.lang.NullPointerException: null:[/Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/SAGASpearman.class, /Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/SAGASpearman.class];60rounds;No;;0;;;;;;SAGASpearman;SAGASpearman;0.0;0.0;0.0;0.0;;;laptop_buyer_utility;KillerRobot_util2
;2;Session genius.core.session.Session@78714b84 failed: Failed to execute protocol: Execution failed of ConanParty@430:java.lang.NullPointerException: null:[/Users/joe/Projects/CONAN/out/production/CONAN/CONAN/ConanParty.class, /Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/SAGASpearman.class];60rounds;No;;0;;;;;;ConanParty;SAGASpearman;0.0;0.0;0.0;0.0;;;laptop_buyer_utility;KillerRobot_util2
;2;Session genius.core.session.Session@a2c14ea failed: Failed to execute protocol: Execution failed of ConanParty@433:java.lang.NullPointerException: null:[/Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/KakeSobaSpearman.class, /Users/joe/Projects/CONAN/out/production/CONAN/CONAN/ConanParty.class];60rounds;No;;0;;;;;;KakeSobaSpearman;ConanParty;0.0;0.0;0.0;0.0;;;laptop_buyer_utility;KillerRobot_util2
;2;Session genius.core.session.Session@1f906ce2 failed: Failed to execute protocol: Execution failed of ConanParty@435:java.lang.NullPointerException: null:[/Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/SAGASpearman.class, /Users/joe/Projects/CONAN/out/production/CONAN/CONAN/ConanParty.class];60rounds;No;;0;;;;;;SAGASpearman;ConanParty;0.0;0.0;0.0;0.0;;;laptop_buyer_utility;KillerRobot_util2
;2;Session genius.core.session.Session@2f8d5c2b failed: Failed to execute protocol: Execution failed of ConanParty@437:java.lang.NullPointerException: null:[/Users/joe/Projects/CONAN/out/production/CONAN/CONAN/ConanParty.class, /Users/joe/Projects/CONAN/out/production/CONAN/CONAN/ConanParty.class];60rounds;No;;0;;;;;;ConanParty;ConanParty;0.0;0.0;0.0;0.0;;;laptop_buyer_utility;KillerRobot_util2
;61;Session genius.core.session.Session@873af34 failed: Failed to execute protocol: domain does not match the negotiation domain:[/Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/KakeSobaSpearman.class, /Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/KakeSobaSpearman.class];60rounds;No;;0;;;;;;KakeSobaSpearman;KakeSobaSpearman;0.0;0.0;0.0;0.0;;;laptop_buyer_utility;KillerRobot_util1
;2;Session genius.core.session.Session@54dbec8b failed: Failed to execute protocol: Execution failed of KakeSobaSpearman@441:java.lang.NullPointerException: null:[/Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/SAGASpearman.class, /Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/KakeSobaSpearman.class];60rounds;No;;0;;;;;;SAGASpearman;KakeSobaSpearman;0.0;0.0;0.0;0.0;;;laptop_buyer_utility;KillerRobot_util1
;3;Session genius.core.session.Session@4c408eaf failed: Failed to execute protocol: Execution failed of ConanParty@442:java.lang.NullPointerException: null:[/Users/joe/Projects/CONAN/out/production/CONAN/CONAN/ConanParty.class, /Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/KakeSobaSpearman.class];60rounds;No;;0;;;;;;ConanParty;KakeSobaSpearman;0.0;0.0;0.0;0.0;;;laptop_buyer_utility;KillerRobot_util1
;2;Session genius.core.session.Session@50f08798 failed: Failed to execute protocol: Execution failed of KakeSobaSpearman@444:java.lang.NullPointerException: null:[/Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/KakeSobaSpearman.class, /Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/SAGASpearman.class];60rounds;No;;0;;;;;;KakeSobaSpearman;SAGASpearman;0.0;0.0;0.0;0.0;;;laptop_buyer_utility;KillerRobot_util1
;2;Session genius.core.session.Session@21fc04c1 failed: Failed to execute protocol: Execution failed of SAGASpearman@446:java.lang.NullPointerException: null:[/Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/SAGASpearman.class, /Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/SAGASpearman.class];60rounds;No;;0;;;;;;SAGASpearman;SAGASpearman;0.0;0.0;0.0;0.0;;;laptop_buyer_utility;KillerRobot_util1
;2;Session genius.core.session.Session@2c905b46 failed: Failed to execute protocol: Execution failed of ConanParty@448:java.lang.NullPointerException: null:[/Users/joe/Projects/CONAN/out/production/CONAN/CONAN/ConanParty.class, /Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/SAGASpearman.class];60rounds;No;;0;;;;;;ConanParty;SAGASpearman;0.0;0.0;0.0;0.0;;;laptop_buyer_utility;KillerRobot_util1
;2;Session genius.core.session.Session@55a47e1a failed: Failed to execute protocol: Execution failed of ConanParty@451:java.lang.NullPointerException: null:[/Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/KakeSobaSpearman.class, /Users/joe/Projects/CONAN/out/production/CONAN/CONAN/ConanParty.class];60rounds;No;;0;;;;;;KakeSobaSpearman;ConanParty;0.0;0.0;0.0;0.0;;;laptop_buyer_utility;KillerRobot_util1
;2;Session genius.core.session.Session@4b849c04 failed: Failed to execute protocol: Execution failed of ConanParty@453:java.lang.NullPointerException: null:[/Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/SAGASpearman.class, /Users/joe/Projects/CONAN/out/production/CONAN/CONAN/ConanParty.class];60rounds;No;;0;;;;;;SAGASpearman;ConanParty;0.0;0.0;0.0;0.0;;;laptop_buyer_utility;KillerRobot_util1
;2;Session genius.core.session.Session@581827df failed: Failed to execute protocol: Execution failed of ConanParty@455:java.lang.NullPointerException: null:[/Users/joe/Projects/CONAN/out/production/CONAN/CONAN/ConanParty.class, /Users/joe/Projects/CONAN/out/production/CONAN/CONAN/ConanParty.class];60rounds;No;;0;;;;;;ConanParty;ConanParty;0.0;0.0;0.0;0.0;;;laptop_buyer_utility;KillerRobot_util1
;61;Session genius.core.session.Session@67e5b522 failed: Failed to execute protocol: domain does not match the negotiation domain:[/Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/KakeSobaSpearman.class, /Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/KakeSobaSpearman.class];60rounds;No;;0;;;;;;KakeSobaSpearman;KakeSobaSpearman;0.0;0.0;0.0;0.0;;;laptop_buyer_utility;Smart_Energy_Grid_util3
;2;Session genius.core.session.Session@45bdc049 failed: Failed to execute protocol: Execution failed of KakeSobaSpearman@459:java.lang.NullPointerException: null:[/Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/SAGASpearman.class, /Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/KakeSobaSpearman.class];60rounds;No;;0;;;;;;SAGASpearman;KakeSobaSpearman;0.0;0.0;0.0;0.0;;;laptop_buyer_utility;Smart_Energy_Grid_util3
;3;Session genius.core.session.Session@6097c4af failed: Failed to execute protocol: Execution failed of ConanParty@460:java.lang.NullPointerException: null:[/Users/joe/Projects/CONAN/out/production/CONAN/CONAN/ConanParty.class, /Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/KakeSobaSpearman.class];60rounds;No;;0;;;;;;ConanParty;KakeSobaSpearman;0.0;0.0;0.0;0.0;;;laptop_buyer_utility;Smart_Energy_Grid_util3
;2;Session genius.core.session.Session@6034cc0c failed: Failed to execute protocol: Execution failed of KakeSobaSpearman@462:java.lang.NullPointerException: null:[/Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/KakeSobaSpearman.class, /Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/SAGASpearman.class];60rounds;No;;0;;;;;;KakeSobaSpearman;SAGASpearman;0.0;0.0;0.0;0.0;;;laptop_buyer_utility;Smart_Energy_Grid_util3
;2;Session genius.core.session.Session@5add653c failed: Failed to execute protocol: Execution failed of SAGASpearman@464:java.lang.NullPointerException: null:[/Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/SAGASpearman.class, /Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/SAGASpearman.class];60rounds;No;;0;;;;;;SAGASpearman;SAGASpearman;0.0;0.0;0.0;0.0;;;laptop_buyer_utility;Smart_Energy_Grid_util3
;2;Session genius.core.session.Session@2f5590c5 failed: Failed to execute protocol: Execution failed of ConanParty@466:java.lang.NullPointerException: null:[/Users/joe/Projects/CONAN/out/production/CONAN/CONAN/ConanParty.class, /Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/SAGASpearman.class];60rounds;No;;0;;;;;;ConanParty;SAGASpearman;0.0;0.0;0.0;0.0;;;laptop_buyer_utility;Smart_Energy_Grid_util3
;2;Session genius.core.session.Session@6755d98e failed: Failed to execute protocol: Execution failed of ConanParty@469:java.lang.NullPointerException: null:[/Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/KakeSobaSpearman.class, /Users/joe/Projects/CONAN/out/production/CONAN/CONAN/ConanParty.class];60rounds;No;;0;;;;;;KakeSobaSpearman;ConanParty;0.0;0.0;0.0;0.0;;;laptop_buyer_utility;Smart_Energy_Grid_util3
;2;Session genius.core.session.Session@4a971d0b failed: Failed to execute protocol: Execution failed of ConanParty@471:java.lang.NullPointerException: null:[/Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/SAGASpearman.class, /Users/joe/Projects/CONAN/out/production/CONAN/CONAN/ConanParty.class];60rounds;No;;0;;;;;;SAGASpearman;ConanParty;0.0;0.0;0.0;0.0;;;laptop_buyer_utility;Smart_Energy_Grid_util3
;2;Session genius.core.session.Session@717a9e77 failed: Failed to execute protocol: Execution failed of ConanParty@473:java.lang.NullPointerException: null:[/Users/joe/Projects/CONAN/out/production/CONAN/CONAN/ConanParty.class, /Users/joe/Projects/CONAN/out/production/CONAN/CONAN/ConanParty.class];60rounds;No;;0;;;;;;ConanParty;ConanParty;0.0;0.0;0.0;0.0;;;laptop_buyer_utility;Smart_Energy_Grid_util3
;61;Session genius.core.session.Session@2e7e2261 failed: Failed to execute protocol: domain does not match the negotiation domain:[/Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/KakeSobaSpearman.class, /Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/KakeSobaSpearman.class];60rounds;No;;0;;;;;;KakeSobaSpearman;KakeSobaSpearman;0.0;0.0;0.0;0.0;;;laptop_buyer_utility;Smart_Energy_Grid_util2
;2;Session genius.core.session.Session@4041d768 failed: Failed to execute protocol: Execution failed of KakeSobaSpearman@477:java.lang.NullPointerException: null:[/Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/SAGASpearman.class, /Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/KakeSobaSpearman.class];60rounds;No;;0;;;;;;SAGASpearman;KakeSobaSpearman;0.0;0.0;0.0;0.0;;;laptop_buyer_utility;Smart_Energy_Grid_util2
;3;Session genius.core.session.Session@687e6db0 failed: Failed to execute protocol: Execution failed of ConanParty@478:java.lang.NullPointerException: null:[/Users/joe/Projects/CONAN/out/production/CONAN/CONAN/ConanParty.class, /Users/joe/Projects/CONAN/out/production/CONAN/spearmanparty/KakeSobaSpearman.class];60rounds;No;;0;;;;;;ConanParty;KakeSobaSpearman;0.0;0.0;0.0;0.0;;;laptop_buyer_utility;Smart_Energy_Grid_util2
